event_time,order_id,product_id,category_id,category_code,brand,price,user_id
2020-11-19 11:30:17 UTC,2388440981134692803,1515966223509090271,2268105403738882970,,braun,83.31,1515915625512762982
2020-11-19 07:46:44 UTC,2388440981134692804,2273948216154129322,2268105430162997728,electronics.audio.headphone,delux,13.87,1515915625514803534
2020-11-19 08:17:12 UTC,2388440981134692805,1515966223509115717,2268105440137052852,,redmond,55.53,1515915625514803504
2020-11-19 05:05:59 UTC,2388440981134692806,1515966223509267491,2268105390300332704,appliances.ironing_board,perilla,41.64,1515915625514803535
2020-11-19 07:39:24 UTC,2388440981134692807,1515966223510174551,2268105428166508982,electronics.smartphone,samsung,208.31,1515915625514803536
2020-11-19 04:31:47 UTC,2388440981134692808,1515966223509616312,2268105408293897214,stationery.cartrige,epson,13.40,1515915625514803501
2020-11-19 04:31:47 UTC,2388440981134692808,2273948217739575794,2268105408293897214,stationery.cartrige,epson,13.40,1515915625514803501
2020-11-19 11:29:28 UTC,2388440981134692809,1515966223509262433,2268105441856717530,appliances.kitchen.kettle,redmond,55.53,1515915625514803538
2020-11-19 08:38:00 UTC,2388440981134692810,2388434452475230521,2268105442242593506,,barjher,13.40,1515915625514803539
2020-11-19 08:38:00 UTC,2388440981134692810,1515966223509107034,2268105442242593506,,barjher,4.38,1515915625514803539
2020-11-19 08:18:05 UTC,2388440981134692811,1515966223509123261,2268105393848713950,appliances.kitchen.refrigerators,samsung,555.53,1515915625514803540
2020-11-19 09:17:39 UTC,2388440981134692812,1515966223509266636,2268105442242593506,,akvafor,4.38,1515915625498315760
2020-11-19 11:34:30 UTC,2388440981134692813,1515966223509300062,2268105444255859468,appliances.kitchen.kettle,fissman,17.11,1515915625514803541
2020-11-19 06:38:40 UTC,2388440981134692814,1515966223534581294,2268105441009468104,appliances.kitchen.meat_grinder,aksion,50.90,1515915625514803542
2020-11-19 06:38:40 UTC,2388440981134692814,1515966223523303302,,57.87,1515915625514803542
2020-11-19 10:54:29 UTC,2388440981134692815,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625514803544
2020-11-19 10:54:29 UTC,2388440981134692815,1515966223523303310,,8.10,1515915625514803544
2020-11-19 10:54:29 UTC,2388440981134692815,1515966223523303301,,16.18,1515915625514803544
2020-11-19 08:18:57 UTC,2388440981134692816,1515966223509104708,2268105392414261954,appliances.environment.vacuum,thomas,15.02,1515915625514803545
